cell	genome	accession	phylum	refseq_annotation_release	query_gff3	query_gene_count	busco_complete_pct	busco_single_pct	busco_duplicated_pct	busco_fragmented_pct	busco_missing_pct	busco_n	ref_gff3	ref_gene_count	gffcompare_base_level_sensitivity	gffcompare_base_level_precision	gffcompare_exon_level_sensitivity	gffcompare_exon_level_precision	gffcompare_intron_level_sensitivity	gffcompare_intron_level_precision	gffcompare_intron_chain_level_sensitivity	gffcompare_intron_chain_level_precision	gffcompare_transcript_level_sensitivity	gffcompare_transcript_level_precision	gffcompare_locus_level_sensitivity	gffcompare_locus_level_precision	gffcompare_missed_exons_pct	gffcompare_novel_exons_pct	gffcompare_missed_introns_pct	gffcompare_novel_introns_pct	gffcompare_missed_loci_pct	gffcompare_novel_loci_pct	overlap_query_genes	overlap_ref_genes	overlap_query_genes_overlapping_ref	overlap_query_genes_overlap_same_strand	overlap_query_genes_overlap_opposite_strand	overlap_query_genes_no_overlap	overlap_ref_genes_not_recovered	compare_status
v1.9.0-rc1_container_rust.sif20260921	Malassezia_globosa_CBS_7966	GCF_000181695.2	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Malassezia_globosa_CBS_7966/predict_results/Malassezia_globosa_CBS_7966.gff3	4331	83.4	83.4	0.1	3.1	13.5	1764	results/reference_annotations/.cache/GCF_000181695.2_ASM18169v2_genomic.gff	4278	94.4	89.0	56.9	42.4	67.1	33.2	36.1	20.7	55.3	54.6	55.3	54.6	8.5	28.4	19.0	57.9	4.7	10.2	4331	4278	3926	3889	96	405	158	compared
v1.9.0-rc1_container_rust.sif20260921	Malassezia_sympodialis_ATCC_42132	GCF_000349305.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Malassezia_sympodialis_ATCC_42132/predict_results/Malassezia_sympodialis_ATCC_42132.gff3	3310	71.5	71.5	0.0	4.2	24.3	1764	results/reference_annotations/.cache/GCF_000349305.1_ASM34930v2_genomic.gff	3318	88.1	87.9	34.1	31.0	33.3	26.3	16.5	16.7	28.7	30.5	28.7	30.5	19.1	23.5	35.7	49.2	10.5	11.4	3310	3318	2846	2821	131	464	276	compared
v1.9.0-rc1_container_rust.sif20260921	Mixia_osmundae_IAM_14324	GCF_000708205.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Mixia_osmundae_IAM_14324/predict_results/Mixia_osmundae_IAM_14324.gff3	6324	88.7	87.7	1.0	3.1	8.2	1764	results/reference_annotations/.cache/GCF_000708205.1_Mixia_osmundae_v1.0_genomic.gff	6838	84.3	97.6	56.7	67.0	68.9	83.4	36.6	38.8	35.7	38.6	37.0	38.6	16.7	2.2	21.1	5.8	11.8	1.1	6324	6838	6273	6256	1177	51	744	compared
v1.9.0-rc1_container_rust.sif20260921	Morchella_importuna_M04M26	GCF_003444635.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Morchella_importuna_M04M26/predict_results/Morchella_importuna_M04M26.gff3	11826	93.4	92.1	1.2	3.2	3.4	1706	results/reference_annotations/.cache/GCF_003444635.1_ASM344463v2_genomic.gff	11642	89.9	91.0	67.5	71.8	73.9	80.9	50.2	50.3	49.8	49.0	49.8	49.0	16.5	11.4	20.6	13.4	11.2	13.8	11826	11642	10267	10202	128	1559	1193	compared
v1.9.0-rc1_container_rust.sif20260921	Morchella_sextelata_SCLS	GCF_020137385.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Morchella_sextelata_SCLS/predict_results/Morchella_sextelata_SCLS.gff3	12500	94.8	93.0	1.9	2.3	2.8	1706	results/reference_annotations/.cache/GCF_020137385.1_ASM2013738v1_genomic.gff	13182	81.3	92.6	68.4	70.2	75.1	76.1	53.1	51.5	50.3	53.1	50.3	53.1	17.0	15.3	19.4	18.6	16.1	12.8	12500	13182	10984	10903	121	1516	2026	compared
v1.9.0-rc1_container_rust.sif20260921	Mucor_mucedo_NRRL_3635	GCF_025094135.1	Mucoromycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Mucor_mucedo_NRRL_3635/predict_results/Mucor_mucedo_NRRL_3635.gff3	15014	93.6	92.6	1.0	1.1	5.3	2449	results/reference_annotations/.cache/GCF_025094135.1_Mucmuc1_genomic.gff	14225	83.4	83.4	63.2	56.9	81.1	71.8	49.3	44.9	46.1	43.7	47.2	43.7	11.0	18.4	12.9	22.4	9.0	16.5	15014	14225	12675	12545	790	2339	1119	compared
v1.9.0-rc1_container_rust.sif20260921	Nakaseomyces_glabratus_CBS_138	GCF_000002545.3	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Nakaseomyces_glabratus_CBS_138/predict_results/Nakaseomyces_glabratus_CBS_138.gff3	5155	96.5	95.6	1.0	0.8	2.6	2137	results/reference_annotations/.cache/GCF_000002545.3_ASM254v2_genomic.gff	5458	96.7	98.8	80.3	78.3	25.3	7.2	24.0	7.6	82.8	87.7	82.8	87.7	5.9	5.0	53.9	86.3	4.7	1.1	5155	5458	5114	5098	29	41	243	compared
v1.9.0-rc1_container_rust.sif20260921	Orbilia_oligospora_ATCC_24927	GCF_000225545.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Orbilia_oligospora_ATCC_24927/predict_results/Orbilia_oligospora_ATCC_24927.gff3	11669	94.5	94.3	0.2	2.1	3.5	1706	results/reference_annotations/.cache/GCF_000225545.1_AOL24927_1.0_genomic.gff	11479	95.9	96.5	84.9	76.1	92.8	79.9	69.1	62.9	66.3	65.2	66.3	65.2	2.5	10.3	2.5	15.5	1.7	5.9	11669	11479	11006	10982	45	663	163	compared
v1.9.0-rc1_container_rust.sif20260921	Parastagonospora_nodorum_SN15	GCF_000146915.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Parastagonospora_nodorum_SN15/predict_results/Parastagonospora_nodorum_SN15.gff3	13451	92.4	92.3	0.1	4.2	3.4	3786	results/reference_annotations/.cache/GCF_000146915.1_ASM14691v2_genomic.gff	16087	86.6	90.4	39.8	43.2	48.8	49.9	24.4	29.9	27.8	33.3	27.9	33.3	21.0	15.5	30.3	26.2	18.4	2.5	13451	16087	13186	13106	423	265	2705	compared
v1.9.0-rc1_container_rust.sif20260921	Phycomyces_blakesleeanus_NRRL_1555_-	GCF_001638985.1	Mucoromycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Phycomyces_blakesleeanus_NRRL_1555_-/predict_results/Phycomyces_blakesleeanus_NRRL_1555_-.gff3	14839	96.4	94.8	1.6	0.9	2.7	2449	results/reference_annotations/.cache/GCF_001638985.1_Phybl2_genomic.gff	16850	76.2	79.5	57.1	60.2	67.4	69.7	34.5	39.1	35.0	39.8	35.2	39.8	22.6	18.0	23.2	20.1	19.2	9.2	14839	16850	13893	13496	655	946	2893	compared
v1.9.0-rc1_container_rust.sif20260921	Pneumocystis_murina_B123	GCF_000349005.2	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Pneumocystis_murina_B123/predict_results/Pneumocystis_murina_B123.gff3	3208	66.9	66.9	0.1	3.1	30.0	1706	results/reference_annotations/.cache/GCF_000349005.2_Pneumo_murina_B123_V4_genomic.gff	3675	87.9	98.6	71.7	69.5	81.9	77.0	31.4	35.4	32.5	37.2	32.6	37.2	8.9	5.6	8.5	14.0	8.5	0.7	3208	3675	3198	3188	240	10	251	compared
v1.9.0-rc1_container_rust.sif20260921	Protomyces_lactucae-debilis_12-1054	GCF_002105105.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Protomyces_lactucae-debilis_12-1054/predict_results/Protomyces_lactucae-debilis_12-1054.gff3	6166	80.9	80.8	0.2	2.5	16.6	1706	results/reference_annotations/.cache/GCF_002105105.1_Prola1_genomic.gff	6767	81.1	90.3	40.3	43.8	63.7	68.2	49.8	57.5	49.9	54.8	52.2	54.8	14.8	8.3	29.6	24.8	11.6	5.6	6166	6767	5921	5823	944	245	633	compared
v1.9.0-rc1_container_rust.sif20260921	Pseudogymnoascus_destructans_20631-21	GCF_000184105.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Pseudogymnoascus_destructans_20631-21/predict_results/Pseudogymnoascus_destructans_20631-21.gff3	8614	92.6	92.5	0.0	4.0	3.4	3234	results/reference_annotations/.cache/GCF_000184105.1_Geom_destructans_V1_genomic.gff	9223	69.0	96.4	43.0	43.1	81.5	78.3	58.2	58.3	50.4	54.5	50.9	54.5	12.9	8.3	13.3	16.9	12.5	6.8	8614	9223	8110	8028	678	504	1047	compared
v1.9.0-rc1_container_rust.sif20260921	Pyrenophora_teres_0-1	GCF_000166005.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Pyrenophora_teres_0-1/predict_results/Pyrenophora_teres_0-1.gff3	9646	86.9	86.4	0.5	2.2	10.9	3786	results/reference_annotations/.cache/GCF_000166005.1_PyrTer_1.0_genomic.gff	11799	88.6	98.7	75.8	80.8	84.1	82.6	61.9	74.5	62.9	76.9	62.9	76.9	12.7	5.4	10.3	11.7	14.6	2.2	9646	11799	9446	9436	202	200	1406	compared
v1.9.0-rc1_container_rust.sif20260921	Pyrenophora_tritici-repentis_Pt-1C-BFP	GCF_000149985.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Pyrenophora_tritici-repentis_Pt-1C-BFP/predict_results/Pyrenophora_tritici-repentis_Pt-1C-BFP.gff3	11296	94.7	94.5	0.1	1.7	3.7	3786	results/reference_annotations/.cache/GCF_000149985.1_ASM14998v1_genomic.gff	12275	85.3	93.3	57.3	64.9	66.7	77.4	49.0	58.0	53.9	58.7	53.9	58.7	17.0	7.8	22.8	8.9	12.3	4.3	11296	12275	10856	10793	252	440	1408	compared
v1.9.0-rc1_container_rust.sif20260921	Pyricularia_oryzae_70-15	GCF_000002495.2	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Pyricularia_oryzae_70-15/predict_results/Pyricularia_oryzae_70-15.gff3	10903	97.4	97.2	0.2	1.2	1.4	3817	results/reference_annotations/.cache/GCF_000002495.2_MG8_genomic.gff	13053	67.5	97.8	34.6	44.7	64.4	86.1	50.4	65.7	48.3	59.2	49.3	59.2	24.8	3.1	28.1	5.2	19.0	2.0	10903	13053	10734	10596	907	169	2390	compared
v1.9.0-rc1_container_rust.sif20260921	Rhizopus_delemar_RA_99-880	GCF_000149305.1	Mucoromycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Rhizopus_delemar_RA_99-880/predict_results/Rhizopus_delemar_RA_99-880.gff3	14671	94.3	86.8	7.5	2.1	3.6	2449	results/reference_annotations/.cache/GCF_000149305.1_RO3_genomic.gff	17702	76.6	80.1	55.9	52.5	66.9	57.3	25.2	27.5	25.5	30.8	25.5	30.8	18.9	24.2	18.1	27.7	23.3	11.1	14671	17702	13237	13042	306	1434	3891	compared
v1.9.0-rc1_container_rust.sif20260921	Rhodotorula_graminis_WP1	GCF_001329695.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Rhodotorula_graminis_WP1/predict_results/Rhodotorula_graminis_WP1.gff3	7458	97.0	96.8	0.2	0.6	2.4	1764	results/reference_annotations/.cache/GCF_001329695.1_Rhoba1_1_genomic.gff	7373	91.8	86.8	80.6	74.8	89.9	82.4	51.0	49.6	51.3	50.8	51.6	50.8	3.4	9.2	4.2	11.9	2.0	3.5	7458	7373	7221	7196	210	237	129	compared
v1.9.0-rc1_container_rust.sif20260921	Rhodotorula_toruloides_NP11	GCF_000320785.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Rhodotorula_toruloides_NP11/predict_results/Rhodotorula_toruloides_NP11.gff3	7765	96.7	96.5	0.2	1.5	1.8	1764	results/reference_annotations/.cache/GCF_000320785.1_RHOziaDV1.0_genomic.gff	8141	90.3	99.0	85.0	87.3	88.7	90.7	56.1	59.0	55.4	58.2	55.4	58.2	6.0	1.6	5.1	3.6	5.4	2.0	7765	8141	7602	7592	25	163	422	compared
v1.9.0-rc1_container_rust.sif20260921	Saccharomyces_cerevisiae_S288C	GCF_000146045.2	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Saccharomyces_cerevisiae_S288C/predict_results/Saccharomyces_cerevisiae_S288C.gff3	5481	94.6	92.7	2.0	1.8	3.6	2137	results/reference_annotations/.cache/GCF_000146045.2_R64_genomic.gff	6459	90.4	99.8	74.8	92.2	11.8	71.2	11.1	67.9	80.0	94.5	81.3	94.5	18.1	0.4	85.4	11.9	14.3	0.2	5481	6459	5462	5454	62	19	921	compared
v1.9.0-rc1_container_rust.sif20260921	Schizophyllum_commune_H4-8	GCF_000143185.2	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Schizophyllum_commune_H4-8/predict_results/Schizophyllum_commune_H4-8.gff3	12626	91.6	90.6	1.0	1.7	6.7	2898	results/reference_annotations/.cache/GCF_000143185.2_Schco3_genomic.gff	16466	73.0	94.4	60.8	70.3	76.6	86.0	38.7	47.3	35.6	46.5	37.0	46.5	17.5	4.4	16.1	6.4	19.3	1.7	12626	16466	12507	12416	1039	119	2957	compared
v1.9.0-rc1_container_rust.sif20260921	Sclerotinia_sclerotiorum_1980	GCF_000146945.2	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Sclerotinia_sclerotiorum_1980/predict_results/Sclerotinia_sclerotiorum_1980.gff3	10772	94.1	94.0	0.1	2.8	3.1	3234	results/reference_annotations/.cache/GCF_000146945.2_ASM14694v2_genomic.gff	14710	85.9	91.1	51.3	63.0	56.7	65.9	34.2	43.3	34.4	47.0	34.4	47.0	28.4	12.4	29.9	14.9	28.4	3.7	10772	14710	10520	10372	289	252	3898	compared
v1.9.0-rc1_container_rust.sif20260921	Spizellomyces_punctatus_DAOM_BR117	GCF_000182565.1	Chytridiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Spizellomyces_punctatus_DAOM_BR117/predict_results/Spizellomyces_punctatus_DAOM_BR117.gff3	8304	90.4	89.3	1.1	2.4	7.3	758	results/reference_annotations/.cache/GCF_000182565.1_S_punctatus_V1_genomic.gff	9164	76.2	97.9	62.5	71.2	78.9	89.9	39.6	45.7	40.2	46.7	42.3	46.7	13.1	2.0	13.6	3.5	9.6	1.8	8304	9164	8196	8154	1330	108	682	compared
v1.9.0-rc1_container_rust.sif20260921	Sporobolomyces_koalae_JCM15063	GCF_050403365.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Sporobolomyces_koalae_JCM15063/predict_results/Sporobolomyces_koalae_JCM15063.gff3	6488	93.3	93.3	0.0	1.8	5.0	1764	results/reference_annotations/.cache/GCF_050403365.1_S_koalae_JCM15063v1_genomic.gff	6590	92.7	98.5	83.1	85.8	85.6	88.6	50.8	51.9	50.2	51.0	50.2	51.0	6.3	2.6	5.1	3.3	4.0	3.8	6488	6590	6244	6242	19	244	253	compared
v1.9.0-rc1_container_rust.sif20260921	Sporobolomyces_salmoneus_JCM6883	GCF_050403485.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Sporobolomyces_salmoneus_JCM6883/predict_results/Sporobolomyces_salmoneus_JCM6883.gff3	7254	92.6	92.5	0.1	2.4	5.0	1764	results/reference_annotations/.cache/GCF_050403485.1_S_salmoneus_JCM6883v1_genomic.gff	7657	89.7	98.8	84.6	87.4	88.0	90.5	55.8	58.0	53.9	56.9	53.9	56.9	7.0	2.8	5.4	3.4	7.8	3.6	7254	7657	7000	6994	12	254	594	compared
v1.9.0-rc1_container_rust.sif20260921	Sugiyamaella_lignohabitans_CBS_10342	GCF_001640025.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Sugiyamaella_lignohabitans_CBS_10342/predict_results/Sugiyamaella_lignohabitans_CBS_10342.gff3	5923	93.4	92.9	0.5	2.3	4.2	2137	results/reference_annotations/.cache/GCF_001640025.1_ASM164002v2_genomic.gff	5341	95.4	84.1	55.5	32.6	26.3	1.6	23.0	1.8	57.6	52.0	57.6	52.0	4.9	40.9	25.4	95.0	3.6	17.5	5923	5341	4908	4885	115	1015	80	compared
v1.9.0-rc1_container_rust.sif20260921	Synchytrium_microbalum_JEL517	GCF_006535985.1	Chytridiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Synchytrium_microbalum_JEL517/predict_results/Synchytrium_microbalum_JEL517.gff3	8924	86.5	85.4	1.2	3.3	10.2	758	results/reference_annotations/.cache/GCF_006535985.1_ASM653598v1_genomic.gff	6304	93.5	73.7	84.6	67.8	86.1	70.4	49.3	35.6	49.5	35.0	49.5	35.0	7.3	25.5	4.9	24.1	4.3	32.8	8924	6304	6012	5997	27	2912	261	compared
v1.9.0-rc1_container_rust.sif20260921	Talaromyces_marneffei_ATCC_18224	GCF_000001985.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Talaromyces_marneffei_ATCC_18224/predict_results/Talaromyces_marneffei_ATCC_18224.gff3	10024	96.6	96.3	0.3	1.6	1.8	3546	results/reference_annotations/.cache/GCF_000001985.1_JCVI-PMFA1-2.0_genomic.gff	10134	81.4	97.9	61.4	63.0	84.2	84.9	62.8	67.2	60.1	64.4	63.7	64.4	8.0	5.4	10.8	10.0	4.7	3.3	10024	10134	9738	9695	660	286	442	compared
v1.9.0-rc1_container_rust.sif20260921	Talaromyces_stipitatus_ATCC_10500	GCF_000003125.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Talaromyces_stipitatus_ATCC_10500/predict_results/Talaromyces_stipitatus_ATCC_10500.gff3	11368	98.0	97.5	0.5	0.8	1.2	3546	results/reference_annotations/.cache/GCF_000003125.1_JCVI-TSTA1-3.0_genomic.gff	12559	77.6	97.4	51.1	63.2	67.3	85.6	45.9	65.6	46.7	54.9	49.7	54.9	19.2	4.6	25.7	5.9	13.7	3.0	11368	12559	11068	11028	803	300	1690	compared
v1.9.0-rc1_container_rust.sif20260921	Tilletiaria_anomala_UBC_951	GCF_000711695.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Tilletiaria_anomala_UBC_951/predict_results/Tilletiaria_anomala_UBC_951.gff3	5110	84.6	84.6	0.1	1.9	13.5	1764	results/reference_annotations/.cache/GCF_000711695.1_Tilletiaria_anomala_UBC_951_v1.0_genomic.gff	6868	76.6	91.9	49.3	53.7	79.2	79.7	49.4	63.0	44.0	59.2	45.0	59.2	15.9	8.2	16.5	16.3	17.4	2.9	5110	6868	5002	4960	809	108	724	compared
v1.9.0-rc1_container_rust.sif20260921	Tilletiopsis_washingtonensis_MCA_4186	GCF_003144115.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Tilletiopsis_washingtonensis_MCA_4186/predict_results/Tilletiopsis_washingtonensis_MCA_4186.gff3	6065	89.1	88.9	0.1	2.0	8.9	1764	results/reference_annotations/.cache/GCF_003144115.1_Tilwa1_genomic.gff	7053	79.9	92.9	71.0	72.3	89.9	88.3	61.1	65.0	54.6	63.5	56.1	63.5	7.4	4.5	6.2	8.1	11.6	2.7	6065	7053	5957	5899	832	108	604	compared
v1.9.0-rc1_container_rust.sif20260921	Tremella_mesenterica_Fries	GCF_000271645.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Tremella_mesenterica_Fries/predict_results/Tremella_mesenterica_Fries.gff3	7685	91.4	91.2	0.3	2.6	6.0	4284	results/reference_annotations/.cache/GCF_000271645.1_Treme1_genomic.gff	8291	84.9	85.6	67.1	69.5	76.2	78.3	32.4	34.7	32.7	35.3	32.7	35.3	12.5	11.3	13.8	11.3	13.6	6.9	7685	8291	7230	7154	172	455	1071	compared
v1.9.0-rc1_container_rust.sif20260921	Tricharina_praecox_CBS_144465	GCF_024521635.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Tricharina_praecox_CBS_144465/predict_results/Tricharina_praecox_CBS_144465.gff3	10156	93.5	91.3	2.2	1.6	4.9	1706	results/reference_annotations/.cache/GCF_024521635.1_Tripra1_genomic.gff	10716	75.1	91.3	50.5	50.1	80.6	77.8	54.8	54.0	48.3	51.0	49.6	51.0	12.7	10.9	13.8	16.7	12.5	10.1	10156	10716	9275	9130	313	881	1243	compared
v1.9.0-rc1_container_rust.sif20260921	Trichosporon_asahii_CBS_2479	GCF_000293215.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Trichosporon_asahii_CBS_2479/predict_results/Trichosporon_asahii_CBS_2479.gff3	8674	87.5	86.9	0.7	4.1	8.4	4284	results/reference_annotations/.cache/GCF_000293215.1_Trichosporon_asahii_1_genomic.gff	8834	86.2	91.1	50.2	42.5	47.5	37.1	24.8	21.9	31.3	31.9	31.3	31.9	10.9	20.3	11.9	27.7	7.6	6.7	8674	8834	8167	8096	125	507	593	compared
v1.9.0-rc1_container_rust.sif20260921	Umbelopsis_ramanniana_AG	GCF_025399195.1	Mucoromycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Umbelopsis_ramanniana_AG/predict_results/Umbelopsis_ramanniana_AG.gff3	9185	89.4	87.5	2.0	0.9	9.7	2449	results/reference_annotations/.cache/GCF_025399195.1_Umbra1_genomic.gff	10037	81.6	91.2	69.9	66.8	92.3	85.2	56.3	55.3	49.2	53.8	51.6	53.8	4.5	7.4	4.6	11.8	6.6	4.7	9185	10037	8818	8756	974	367	545	compared
v1.9.0-rc1_container_rust.sif20260921	Uncinocarpus_reesii_1704	GCF_000003515.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Uncinocarpus_reesii_1704/predict_results/Uncinocarpus_reesii_1704.gff3	7556	90.8	90.6	0.2	4.3	4.9	3546	results/reference_annotations/.cache/GCF_000003515.1_ASM351v2_genomic.gff	7855	93.8	92.2	64.1	64.3	67.5	66.6	41.2	43.2	44.6	46.3	44.6	46.3	12.8	13.0	17.2	15.9	9.5	4.4	7556	7855	7285	7224	90	271	690	compared
v1.9.0-rc1_container_rust.sif20260921	Wallemia_mellicola_CBS_633.66	GCF_000263375.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Wallemia_mellicola_CBS_633.66/predict_results/Wallemia_mellicola_CBS_633.66.gff3	4937	86.2	85.9	0.3	2.6	11.3	1764	results/reference_annotations/.cache/GCF_000263375.1_Wallemia_sebi_v1.0_genomic.gff	5393	76.5	94.3	65.1	69.0	79.6	83.2	48.8	51.4	47.2	51.6	50.3	51.6	11.6	5.7	14.1	10.5	6.1	2.0	4937	5393	4868	4840	1411	69	252	compared
v1.9.0-rc1_container_rust.sif20260921	Yarrowia_lipolytica_CLIB122	GCF_000002525.2	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Yarrowia_lipolytica_CLIB122/predict_results/Yarrowia_lipolytica_CLIB122.gff3	6899	94.3	93.9	0.5	1.9	3.8	2137	results/reference_annotations/.cache/GCF_000002525.2_ASM252v1_genomic.gff	7139	93.5	97.3	73.5	74.1	58.0	51.3	50.4	52.5	78.6	81.5	78.8	81.5	8.8	10.1	33.8	41.1	6.8	4.5	6899	7139	6597	6588	19	302	471	compared
v1.9.0-rc1_container_rust.sif20260921	Zygosaccharomyces_rouxii_CBS_732	GCF_000026365.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Zygosaccharomyces_rouxii_CBS_732/predict_results/Zygosaccharomyces_rouxii_CBS_732.gff3	4835	94.8	94.6	0.2	1.5	3.6	2137	results/reference_annotations/.cache/GCF_000026365.1_ASM2636v1_genomic.gff	5323	94.3	99.6	79.7	89.4	12.7	26.4	12.0	25.0	85.1	93.7	85.1	93.7	11.9	0.9	84.1	67.0	9.9	0.8	4835	5323	4802	4798	33	33	490	compared
v1.9.0-rc1_container_rust.sif20260921	Zymoseptoria_tritici_IPO323	GCF_000219625.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Zymoseptoria_tritici_IPO323/predict_results/Zymoseptoria_tritici_IPO323.gff3	12690	96.7	96.7	0.0	0.9	2.4	3786	results/reference_annotations/.cache/GCF_000219625.1_MYCGR_v2.0_genomic.gff	10941	88.4	80.2	49.2	49.2	61.7	68.4	43.6	45.1	48.8	42.1	48.9	42.1	15.0	19.8	29.7	21.4	6.6	17.5	12690	10941	10758	10498	380	1932	569	compared
